,INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,PLONGIT,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_TEMPH,C_TEMPL,C_RH,C_RHL,C_RHH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_TEMPL,F_TEMPH,F_RH,F_RHL,F_RHH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,SUPPNUM,UNIT_TYPE,ST_INC,ST_UNIT,INC_ID,MAX_AREA_INC,FSCLASS,FSCLASS_INC,AREA_Log,npl,SUPPRESSION_BI,SUPP_DECREASE,SUPP_MIX,DURATION,IMT_RANK
2761,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,23-Aug-12,236,1700,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,40,ACRES,WF,PZ,Doug DeMoss,E,SOPL,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,C,F,0.693147181,4,NFS,0,0,67,D
2762,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,30-Aug-12,243,1630,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,40,ACRES,WF,PZ,Doug DeMoss,E,SOPL,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,0,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,C,F,0.693147181,4,NFS,0,0,67,D
2763,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,6-Sep-12,250,1720,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,400,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,E,F,0.693147181,3,NFS,0,0,67,D
2764,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,13-Sep-12,257,1840,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,535,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,E,F,0.693147181,3,NFS,0,0,67,D
2765,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,19-Sep-12,263,1350,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,760,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,0,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,E,F,0.693147181,3,NFS,0,0,67,E
2766,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,20-Sep-12,264,1748,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,842,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,E,F,0.693147181,3,NFS,0,0,67,E
2767,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,27-Sep-12,271,1238,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,1039,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,F,F,0.693147181,3,NFS,0,0,67,E
2768,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,5-Oct-12,279,1139,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,1088,ACRES,WF,PZ,Omlid,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,F,F,0.693147181,2,NFS,0,0,67,E
2769,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,11-Oct-12,285,1038,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,U,1088,ACRES,WF,PZ,Omlid,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,F,F,0.693147181,2,NFS,0,0,67,E
2770,2012_MT-BRF-005530_WATCHTOWER LAKE,NA,NA,1,NA,2012,MT-BRF-005530,MT,18-Oct-12,292,1411,WATCHTOWER LAKE,2012,8-Aug-12,221,8-Aug-12,221,F,1090,ACRES,WF,PZ,Omlid,5,Type 4 IC,L,Lightning,Idaho,45.856667,114.505,-114.505000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,100,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,513,1090,F,F,0.693147181,1,NFS,0,0,67,E
2771,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,16-Aug-12,229,1607,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,1,ACRES,WF,PZ,Doug DeMoss,E,SOPL,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,B,F,0.693147181,4,NFS,0,0,63,D
2772,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,23-Aug-12,236,1650,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,1,ACRES,WF,PZ,Doug DeMoss,E,SOPL,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,B,F,0.693147181,4,NFS,0,0,63,D
2773,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,30-Aug-12,243,1645,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,200,ACRES,WF,PZ,Doug DeMoss,E,SOPL,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,0,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,D,F,0.693147181,4,NFS,0,0,63,D
2774,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,6-Sep-12,250,1721,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,543,ACRES,WF,PZ,Fox,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,E,F,0.693147181,3,NFS,0,0,63,E
2775,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,13-Sep-12,257,1837,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,1483,ACRES,WF,PZ,Fox,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,3,NFS,0,0,63,E
2776,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,19-Sep-12,263,1350,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,1914,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,0,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,3,NFS,0,0,63,E
2777,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,20-Sep-12,264,1748,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,2058,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,3,NFS,0,0,63,E
2778,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,27-Sep-12,271,1241,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,2224,ACRES,WF,PZ,DeMoss,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,3,NFS,0,0,63,E
2779,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,5-Oct-12,279,1141,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,2273,ACRES,WF,PZ,Omlid,5,Type 4 IC,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,2,NFS,0,0,63,E
2780,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,11-Oct-12,285,1039,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,U,2273,ACRES,WF,PZ,DeMoss,E,SOPL,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,2,NFS,0,0,63,D
2781,2012_MT-BRF-005535_BEAVER JACK,NA,NA,1,NA,2012,MT-BRF-005535,MT,18-Oct-12,292,1412,BEAVER JACK,2012,8-Aug-12,221,8-Aug-12,221,F,2408,ACRES,WF,PZ,DeMoss,E,SOPL,L,Lightning,Idaho,45.761667,114.671667,-114.671667,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,100,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,514,2408,F,F,0.693147181,1,NFS,0,0,63,D
2782,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,6-Sep-12,250,1733,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,8,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,B,F,2.197224577,3,NFS,0,0,42,D
2783,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,13-Sep-12,257,1835,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,2404,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,3,NFS,0,0,42,D
2784,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,19-Sep-12,263,1355,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,3717,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,0,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,3,NFS,0,0,42,D
2785,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,20-Sep-12,264,1749,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,4063,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,3,NFS,0,0,42,D
2786,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,27-Sep-12,271,1232,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,4501,ACRES,WF,PZ,Elmore,4,Type 3 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,3,NFS,0,0,42,D
2787,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,5-Oct-12,279,1143,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,4550,ACRES,WF,PZ,Omlid,5,Type 4 IC,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,2,NFS,0,0,42,E
2788,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,11-Oct-12,285,1039,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,U,4550,ACRES,WF,PZ,DeMoss,E,SOPL,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,2,NFS,0,0,42,D
2789,2012_MT-BRF-005548_COUGAR,NA,NA,1,NA,2012,MT-BRF-005548,MT,18-Oct-12,292,1415,COUGAR,2012,23-Aug-12,236,23-Aug-12,236,F,4740,ACRES,WF,PZ,DeMoss,E,SOPL,L,Lightning,Idaho,45.805556,114.58,-114.580000,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,100,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,Federal,MT,MT,516,4740,F,F,2.197224577,1,NFS,0,0,42,D
2790,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,2-Sep-12,246,1922,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,I,310,ACRES,WF,PZ,Jon Rupp,5,Type 4 IC,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,144,W,84,59,59,21,9,9,333,west,153,50,45,35,8,9,10,High,Extreme,NA,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,E
2791,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,3-Sep-12,247,1925,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,340,ACRES,WF,PZ,Cary Taylor,4,Type 3 IC,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,30,W,84,59,59,21,9,9,NA,NA,NA,NA,NA,NA,NA,NA,10,High,Extreme,7,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,D
2792,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,4-Sep-12,248,1815,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,400,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,Y,N,62,W,93,62,62,60,20,20,26,w,153,50,45,102,14,15,10,High,Extreme,7,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2793,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,5-Sep-12,249,1745,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,420,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,2,0,0,N,N,Y,N,222,ESE,112,67,67,38,12,12,279,NE/E,166,53,48,142,21,22,10,High,Extreme,5,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2794,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,6-Sep-12,250,1730,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,420,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,2,0,0,N,N,Y,N,125,WSW,73,54,54,111,48,48,216,Variable,186,56,51,142,21,22,10,High,Extreme,5,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2795,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,7-Sep-12,251,1715,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,570,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,2,1,0,N,N,Y,N,11,NNE,79,56,56,103,43,43,337,WSW,246,66,61,136,20,21,10,High,Extreme,5,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2796,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,8-Sep-12,252,1700,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,570,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,3,0,0,N,N,Y,N,221,SW,93,62,62,46,14,14,348,W-NW,166,53,48,76,12,13,10,High,Extreme,5,1,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2797,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,9-Sep-12,253,1700,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,800,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,3,0,0,N,N,Y,N,132,W,103,64,64,46,14,14,173,W,103,42,37,175,27,28,10,High,Extreme,4,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2798,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,9-Sep-12,253,1900,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,800,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,3,0,0,N,N,Y,N,132,W,103,64,64,46,14,14,173,W,103,42,37,175,27,28,10,High,Extreme,4,NA,3,Federal,MT,MT,518,6300,E,G,5.739792912,3,NFS,1,0,59,C
2799,2012_MT-BRF-005563_SAWTOOTH,NA,NA,1,NA,2012,MT-BRF-005563,MT,10-Sep-12,254,1700,SAWTOOTH,2012,30-Aug-12,243,30-Aug-12,243,U,2600,ACRES,WF,PZ,Tom Heintz,2,Type 2 Team,L,Lightning,Ravalli,46.228333,114.307778,-114.307778,NA,MT,BRF,MTBRF,NR,Federal,USDA,FS,MT,BRF,5,P,NA,NA,CHAINS,NA,NA,NA,3,0,0,Y,N,Y,N,145,W,106,65,65,60,20,20,52,W,59,33,28,102,14,15,10,High,Extreme,1,NA,3,Federal,MT,MT,518,6300,F,G,5.739792912,3,NFS,1,0,59,C
