"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM"
"5985","2009_MT-BRF-5173_BAD LUCK",NA,NA,1,NA,2009,"MT-BRF-5173","MT","16-Nov-09",320,820,"BAD LUCK",2009,"28-Aug-09",240,"28-Aug-09",240,"F",160,"ACRES","WF","CC","DeMoss","5","Type 4 IC","L","Lightning","Idaho",45.905278,114.764167,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",100,"P","12-Nov-09",NA,"CHAINS","12-Nov-09",NA,"12-Nov-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT","MT","D",160,"D",5.08140436498446,"NFS","0","0",5
"5986","2009_MT-BRF-5175_TWIST",NA,NA,1,NA,2009,"MT-BRF-5175","MT","16-Nov-09",320,823,"TWIST",2009,"30-Aug-09",242,"30-Aug-09",242,"F",120,"ACRES","WF","CC","DeMoss","5","Type 4 IC","L","Lightning","Idaho",45.639722,114.938889,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",100,"P","12-Nov-09",NA,"CHAINS","12-Nov-09",NA,"12-Nov-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT","MT","D",120,"D",4.79579054559674,"NFS","0","0",5
"5987","2009_MT-BRF-5176_EAGLE",NA,NA,1,NA,2009,"MT-BRF-5176","MT","16-Nov-09",320,825,"EAGLE",2009,"30-Aug-09",242,"30-Aug-09",242,"F",210,"ACRES","WF","CC","Olpin","5","Type 4 IC","L","Lightning","Idaho",45.840278,114.893333,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",100,"P","12-Nov-09",NA,"CHAINS","12-Nov-09",NA,"12-Nov-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT","MT","D",210,"D",5.35185813347607,"NFS","0","0",5
"5988","2009_MT-BRF-5183_SLIDE",NA,NA,1,NA,2009,"MT-BRF-5183","MT","16-Nov-09",320,827,"SLIDE",2009,"3-Sep-09",246,"3-Sep-09",246,"F",1150,"ACRES","WF","CC","Olpin","5","Type 4 IC","L","Lightning","Idaho",45.605,114.916389,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",100,"P","12-Nov-09",NA,"CHAINS","12-Nov-09",NA,"12-Nov-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT","MT","F",1150,"F",7.04838640872188,"NFS","0","0",5
"5989","2009_WY-SHF-379_CASTLE",NA,NA,1,NA,2009,"WY-SHF-379","WY","16-Nov-09",320,1215,"CASTLE",2009,"22-Sep-09",265,"22-Sep-09",265,"F",NA,"ACRES","WF","PZ","Legler","5","Type 4 IC","L","Lightning","Park",44.523333,109.999722,NA,"WY","SHF","WYSHF","RM","Federal","USDA","FS","WY","SHF",NA,"P","30-Oct-09",NA,"CHAINS",NA,NA,"5-Nov-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","WY","WY",NA,350,"E",5.86078622346587,"NFS","0","0",5
"5990","2009_ID-BOF-000699_ABBY",NA,NA,1,NA,2009,"ID-BOF-000699","ID","23-Nov-09",327,1500,"ABBY",2009,"29-Aug-09",241,"29-Aug-09",241,"F",950,"ACRES","WF","CC","BUTLER, JASON","4","Type 3 IC","L","Lightning","BOISE",43.9725,115.4775,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",NA,"M",NA,0,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Medium","Medium",NA,NA,"Federal","ID","ID","E",950,"E",5.52545293913178,"NFS","0","0",4
"5991","2009_ID-NPF-000146_CREW",NA,NA,1,NA,2009,"ID-NPF-000146","ID","18-Dec-09",352,1000,"CREW",2009,"28-Jul-09",209,"28-Jul-09",209,"F",306,"ACRES","WF","CC","Stu Hoyt","4","Type 3 IC","L","Lightning","Idaho",46.170556,114.841111,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",NA,"P",NA,NA,"CHAINS",NA,NA,"26-Oct-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID","ID","E",306,"E",4.99721227376411,"NFS","0","0",4
"5992","2009_ID-NPF-000148_SANDS",NA,NA,1,NA,2009,"ID-NPF-000148","ID","18-Dec-09",352,1005,"SANDS",2009,"28-Jul-09",209,"28-Jul-09",209,"F",318,"ACRES","WF","CC","Stu Hoyt","4","Type 3 IC","L","Lightning","Idaho",46.050556,115.075278,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",NA,"P",NA,NA,"CHAINS",NA,NA,"26-Nov-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID","ID","E",318,"E",5.34233425196481,"NFS","0","0",4
"5993","2009_ID-NPF-000082_BATTLE",NA,NA,1,NA,2009,"ID-NPF-000082","ID","18-Dec-09",352,1010,"BATTLE",2009,"7-Jul-09",188,"7-Jul-09",188,"F",223,"ACRES","WF","CC","Stu Hoyt","4","Type 3 IC","L","Lightning","Idaho",46.247778,114.688056,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",NA,"P",NA,NA,"CHAINS",NA,NA,"19-Oct-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID","ID","D",223,"D",4.81218435537242,"NFS","0","0",4
"5994","2009_MT-BRF-005112_KOOTENAI CREEK",NA,NA,1,NA,2009,"MT-BRF-005112","MT","18-Dec-09",352,1100,"KOOTENAI CREEK",2009,"12-Jul-09",193,"12-Jul-09",193,"F",6990,"ACRES","WF","PZ","Windhorst","3","Type 3 Team","L","Lightning","Ravalli",46.5525,114.235278,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",NA,"P",NA,NA,"CHAINS",NA,"28-Sep-09","31-Oct-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","Extreme",NA,NA,"Federal","MT","MT","G",6990,"G",4.61512051684126,"NFS","0","2",3
"5995","2009_MT-BRF-5198_GIRD END",NA,NA,1,NA,2009,"MT-BRF-5198","MT","18-Dec-09",352,1115,"GIRD END",2009,"9-Sep-09",252,"9-Sep-09",252,"F",2514,"ACRES","WF","CC","Williams","5","Type 4 IC","L","Lightning","Ravalli",46.246667,113.887222,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",NA,"P",NA,NA,"CHAINS",NA,NA,"26-Oct-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","MT","MT","F",2514,"F",4.79579054559674,"NFS","0","0",5
"5996","2009_WY-YNP-0912_BUTTE FIRE",NA,NA,1,NA,2009,"WY-YNP-0912","WY","21-Dec-09",355,908,"BUTTE FIRE",2009,"30-Aug-09",242,"30-Aug-09",242,"F",180,"ACRES","WF","CC","Mitchell","4","Type 3 IC","L","Lightning","Park",44.904722,110.188889,NA,"WY","YNP","WYYNP","NR","Federal","USDI","NPS","WY","YNP",NA,"P","1-Dec-09",NA,"CHAINS","1-Dec-09","27-Sep-09","15-Oct-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","WY","WY","D",200,"D",4.70953020131233,"NFS","0","0",4
"5997","2009_WY-YNP-0920_ARNICA FIRE",NA,NA,1,NA,2009,"WY-YNP-0920","WY","21-Dec-09",355,912,"ARNICA FIRE",2009,"23-Sep-09",266,"23-Sep-09",266,"F",10700,"ACRES","WF","CC","Joe Krish","4","Type 3 IC","L","Lightning","Park",44.533611,110.540556,NA,"WY","YNP","WYYNP","NR","Federal","USDI","NPS","WY","YNP",NA,"P","30-Oct-09",NA,"CHAINS","30-Nov-09","30-Sep-09","15-Oct-09",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","Medium",NA,NA,"Federal","WY","WY","G",10700,"G",5.52545293913178,"NFS","0","0",4
"5998","2009_ID-IPF-004023_NUGGET",NA,NA,NA,NA,2009,"ID-IPF-004023","ID","22-Dec-09",356,800,"NUGGET",2009,"28-Sep-09",271,"28-Sep-09",271,"F",1534,"ACRES","WF","FS","David North","3","Type 3 Team","H","Human","Shoshone",47.193333,115.596389,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","PRI",80,"P",NA,0,"CHAINS",NA,NA,"9-Dec-09",0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID","ID","F",1534,"F",5.30330490805908,"FS","0","0",3
"5999","2009_ID-CWF-000394_ELK SUMMIT COMPLEX","ELK SUMMIT COMPLEX","1",1,NA,2009,"ID-CWF-000394","ID","22-Dec-09",356,930,"ELK SUMMIT COMPLEX",2009,"4-Aug-09",216,"4-Aug-09",216,"F",549,"ACRES","WF","CC","Mark Wilson",NA,NA,"L","Lightning","Idaho",46.307222,114.699444,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",NA,"M","30-Nov-09",NA,"CHAINS",NA,NA,"27-Oct-09",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","ID","ID","E",549,"E",5.30826769740121,"NFS","0","0",NA
"6000","2009_MT-FNF-000033_GABE CREEK",NA,NA,1,NA,2009,"MT-FNF-000033","MT","29-Dec-09",363,1300,"GABE CREEK",2009,"6-Aug-09",218,"6-Aug-09",218,"F",1903,"ACRES","WF","CC","Carbonari","5","Type 4 IC","L","Lightning","Powell",47.415833,113.319167,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",100,"P","15-Oct-09",NA,"CHAINS","15-Oct-09","7-Sep-09","20-Nov-09",0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","MT","MT","F",1903,"F",5.01727983681492,"NFS","0","0",5
"6001","2008_WA-NES-358_CAYUSE FIRE",NA,NA,NA,NA,2008,"WA-NES-358","WA","14-Jul-08",196,1655,"CAYUSE FIRE",2008,"9-Jul-08",191,"9-Jul-08",191,"U",1768,"ACRES","WF","FS","Dick Gormley","2","Type 2 Team","U","Under Investigation","Okanogan",48.691944,119.2,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",80,"P","15-Jul-08",NA,"MILES",NA,"14-Jul-08",NA,1,1,0,"N","N","N","N",127,"SW",134,79,79,21,9,9,178,"SW",246,66,61,35,8,9,"2","Medium","High",NA,NA,"State","WA","WA","F",1778,"F",7.47816969415979,"FS","0","0",2
"6002","2008_WA-NES-358_CAYUSE FIRE",NA,NA,NA,NA,2008,"WA-NES-358","WA","10-Jul-08",192,900,"CAYUSE FIRE",2008,"9-Jul-08",191,"9-Jul-08",191,"I",1100,"ACRES","WF","FS","Buck Sylvester","3","Type 3 Team","U","Under Investigation","Okanogan",48.691944,119.2,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",5,"P","13-Jul-08",160,"CHAINS","15-Jul-08","20-Jul-08",NA,0,0,0,"N","N","Y","N",183,"SW",106,65,65,89,32,32,146,"NW",246,66,61,76,12,13,"2","Medium","High",2,NA,"State","WA","WA","F",1778,"F",7.47816969415979,"FS","0","0",3
"6003","2008_MT-SWS-000074_MT SENTINEL",NA,NA,NA,NA,2008,"MT-SWS-000074","MT","10-Jul-08",192,1700,"MT SENTINEL",2008,"9-Jul-08",191,"9-Jul-08",191,"I",390,"ACRES","WF","FS","Todd Klemann","4","Type 3 IC","U","Under Investigation","Missoula",46.833333,113.984167,NA,"MT","SWS","MTSWS","NR","State","MT","DNRC","MT","SWS",85,"P","12-Jul-08",50,"CHAINS",NA,"10-Jul-08",NA,0,0,0,"N","N","N","Y",99,"W",128,76,76,40,12,21,115,"nw",190,56,56,85,12,25,"1","Low","Medium",NA,NA,"State","MT","MT","E",390,"E",5.96870755998537,"FS","0","0",4
"6004","2008_WA-NES-358_CAYUSE FIRE",NA,NA,NA,NA,2008,"WA-NES-358","WA","11-Jul-08",193,1600,"CAYUSE FIRE",2008,"9-Jul-08",191,"9-Jul-08",191,"U",1500,"ACRES","WF","FS","Dick Gormley","2","Type 2 Team","U","Under Investigation","Okanogan",48.691944,119.2,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",40,"P","13-Jul-08",0.5,"MILES","15-Jul-08","11-Jul-08",NA,0,0,0,"N","N","Y","N",30,"SW",118,71,71,33,11,11,286,"SW",232,63,58,50,10,11,"2","Medium","High",5,NA,"State","WA","WA","F",1778,"F",7.47816969415979,"FS","0","0",2
"6005","2008_MT-SWS-000074_MT SENTINEL",NA,NA,NA,NA,2008,"MT-SWS-000074","MT","11-Jul-08",193,1615,"MT SENTINEL",2008,"9-Jul-08",191,"9-Jul-08",191,"F",390,"ACRES","WF","FS","Todd Klemann","4","Type 3 IC","U","Under Investigation","Missoula",46.833333,113.984167,NA,"MT","SWS","MTSWS","NR","State","MT","DNRC","MT","SWS",100,"P","11-Jul-08",0,"CHAINS",NA,"10-Jul-08",NA,0,0,0,"N","N","N","Y",99,"NW",111,68,66,58,18,23,309,"W",238,64,59,35,8,9,"1","Low","Medium",NA,NA,"State","MT","MT","E",390,"E",5.96870755998537,"FS","0","0",4
"6006","2008_WA-NES-000378_SPOKANE VALLEY",NA,NA,NA,NA,2008,"WA-NES-000378","WA","11-Jul-08",193,1800,"SPOKANE VALLEY",2008,"10-Jul-08",192,"10-Jul-08",192,"I",1000,"ACRES","WF","FS","Berndt/LaFave","2","Type 2 Team","U","Under Investigation","Spokane",47.636944,117.320278,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",NA,"P",NA,2500,"FEET",NA,NA,NA,0,0,0,"N","N","Y","N",217,"S",128,76,76,57,18,18,314,"S",260,70,65,102,14,15,"2","Medium","High",1,NA,"State","WA","WA","F",1006,"F",6.90875477931522,"FS","0","0",2
"6007","2008_WA-COA-000166_ABRAHAM CANYON","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-000166","WA","11-Jul-08",193,1930,"ABRAHAM CANYON",2008,"10-Jul-08",192,"10-Jul-08",192,"I",277,"ACRES","WF","FS","Bob Johnson","2","Type 2 Team","H","Human","Ferry",48.387222,118.296389,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",NA,"P","1-Jul-08",NA,"CHAINS","16-Jul-08",NA,NA,0,0,0,"N","N","N","N",253,"S",122,72,72,27,10,10,241,"NorthWest",28,21,16,296,76,79,"5","Low","High",4,NA,"Federal","WA","WA","D",372,"E",5.62762111369064,"FS","0","0",2
"6008","2008_WA-NES-412_DOYLE COMPLEX","DOYLE COMPLEX","1",NA,NA,2008,"WA-NES-412","WA","12-Jul-08",194,900,"DOYLE COMPLEX",2008,"9-Jul-08",191,"9-Jul-08",191,"I",900,"ACRES","WF","FS","Sylvester","3","Type 3 Team","H","Human","Stevens/Ferry",48.792778,118.167778,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",15,"P","14-Jul-08",320,"CHAINS","18-Jul-08","17-Jul-08",NA,0,0,0,"N","N","N","N",253,"NE",123,73,73,27,10,10,259,"NE",250,67,62,50,10,11,"2","Medium","High",NA,NA,"State","WA","WA","E",964.2,"E",6.80350525760834,"FS","0","0",3
"6009","2008_WA-COA-000166_ABRAHAM CANYON","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-000166","WA","12-Jul-08",194,1600,"ABRAHAM CANYON",2008,"10-Jul-08",192,"10-Jul-08",192,"U",277,"ACRES","WF","FS","Bob Johnson","2","Type 2 Team","H","Human","Ferry",48.387222,118.296389,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",40,"P","1-Jul-08",1.5,"MILES","16-Jul-08",NA,NA,0,0,0,"N","N","N","N",217,"SE",125,74,74,33,11,11,97,"South",262,71,66,23,7,8,"5","Low","High",4,NA,"Federal","WA","WA","D",372,"E",5.62762111369064,"FS","0","0",2
"6010","2008_WA-NES-358_CAYUSE FIRE",NA,NA,NA,NA,2008,"WA-NES-358","WA","12-Jul-08",194,1600,"CAYUSE FIRE",2008,"9-Jul-08",191,"9-Jul-08",191,"U",1768,"ACRES","WF","FS","Dick Gormley","2","Type 2 Team","U","Under Investigation","Okanogan",48.691944,119.2,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",60,"P","15-Jul-08",NA,"MILES",NA,"11-Jul-08",NA,0,0,0,"N","N","N","N",30,"SW",123,73,73,33,11,11,114,"SW",241,65,60,50,10,11,"2","Medium","High",5,NA,"State","WA","WA","F",1778,"F",7.47816969415979,"FS","0","0",2
"6011","2008_WA-NES-000378_SPOKANE VALLEY",NA,NA,NA,NA,2008,"WA-NES-000378","WA","12-Jul-08",194,1640,"SPOKANE VALLEY",2008,"10-Jul-08",192,"10-Jul-08",192,"U",1006,"ACRES","WF","FS","LaFave","2","Type 2 Team","U","Under Investigation","Spokane",47.636944,117.320278,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",60,"P","15-Jul-08",0,"FEET",NA,NA,NA,0,0,0,"N","N","Y","N",217,"W",118,71,71,46,14,14,339,"SW",270,74,69,102,14,15,"2","Medium","High",1,NA,"State","WA","WA","F",1006,"F",6.90875477931522,"FS","0","0",2
"6012","2008_WA-NES-412_DOYLE COMPLEX","DOYLE COMPLEX","1",NA,NA,2008,"WA-NES-412","WA","12-Jul-08",194,1800,"DOYLE COMPLEX",2008,"9-Jul-08",191,"9-Jul-08",191,"U",842,"ACRES","WF","FS","Sylvester","3","Type 3 Team","H","Human","Stevens/Ferry",48.792778,118.167778,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",20,"P","14-Jul-08",20,"CHAINS","18-Jul-08","17-Jul-08",NA,0,0,0,"N","N","N","N",13,"NW",133,78,78,21,9,9,24,"NW",261,70,73,73,5,12,"2","Medium","High",NA,NA,"State","WA","WA","E",964.2,"E",6.80350525760834,"FS","0","0",3
"6013","2008_WA-NES-358_CAYUSE FIRE",NA,NA,NA,NA,2008,"WA-NES-358","WA","13-Jul-08",195,1500,"CAYUSE FIRE",2008,"9-Jul-08",191,"9-Jul-08",191,"U",1768,"ACRES","WF","FS","Dick Gormley","2","Type 2 Team","U","Under Investigation","Okanogan",48.691944,119.2,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",75,"P","15-Jul-08",NA,"MILES",NA,"14-Jul-08",NA,0,0,0,"N","N","Y","N",97,"SW",135,80,80,17,8,8,178,"SW",246,66,61,35,8,9,"2","Medium","High",5,NA,"State","WA","WA","F",1778,"F",7.47816969415979,"FS","0","0",2
"6014","2008_WA-NES-412_DOYLE COMPLEX","DOYLE COMPLEX","1",NA,NA,2008,"WA-NES-412","WA","13-Jul-08",195,1500,"DOYLE COMPLEX",2008,"9-Jul-08",191,"9-Jul-08",191,"U",842,"ACRES","WF","FS","Sylvester","3","Type 3 Team","H","Human","Stevens/Ferry",48.792778,118.167778,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",40,"P","15-Jul-08",20,"CHAINS","18-Jul-08","18-Jul-08",NA,0,0,0,"N","N","Y","N",278,"S",138,82,82,6,6,6,241,"South",268,73,68,35,8,9,"2","Medium","High",NA,NA,"State","WA","WA","E",964.2,"E",6.80350525760834,"FS","0","0",3
"6015","2008_WA-COA-000166_ABRAHAM CANYON","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-000166","WA","13-Jul-08",195,1600,"ABRAHAM CANYON",2008,"10-Jul-08",192,"10-Jul-08",192,"U",372,"ACRES","WF","FS","Bob Johnson","2","Type 2 Team","H","Human","Ferry",48.387222,118.296389,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",85,"P","14-Jul-08",1320,"FEET","18-Jul-08",NA,NA,0,0,0,"N","N","N","N",253,"S",133,78,78,62,21,21,19,"SW",246,66,61,76,12,13,"5","Low","High",4,NA,"Federal","WA","WA","E",372,"E",5.62762111369064,"FS","0","0",2
"6016","2008_WA-NES-000378_SPOKANE VALLEY",NA,NA,NA,NA,2008,"WA-NES-000378","WA","13-Jul-08",195,1600,"SPOKANE VALLEY",2008,"10-Jul-08",192,"10-Jul-08",192,"U",1006,"ACRES","WF","FS","LaFave","2","Type 2 Team","U","Under Investigation","Spokane",47.636944,117.320278,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",70,"P","15-Jul-08",0,"FEET","18-Jul-08",NA,NA,0,0,0,"N","N","Y","N",62,"SW",135,80,80,21,9,9,360,"SW",268,73,68,102,14,15,"2","Medium","High",1,NA,"State","WA","WA","F",1006,"F",6.90875477931522,"FS","0","0",2
"6017","2008_WA-COA-180_WILMONT","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-180","WA","13-Jul-08",195,2100,"WILMONT",2008,"13-Jul-08",195,"13-Jul-08",195,"I",100,"ACRES","WF","FS","Steve Laramie","5","Type 4 IC","H","Human","Ferry",48.083333,118.323611,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","Y","N",156,"WNW",139,83,83,6,6,6,21,"n",275,76,71,9,5,6,"2","High","High",NA,NA,"Federal","WA","WA","D",154,"D",4.61512051684126,"FS","0","0",5
"6018","2008_WA-NES-000378_SPOKANE VALLEY",NA,NA,NA,NA,2008,"WA-NES-000378","WA","14-Jul-08",196,1400,"SPOKANE VALLEY",2008,"10-Jul-08",192,"10-Jul-08",192,"U",1006,"ACRES","WF","FS","LaFave","2","Type 2 Team","U","Under Investigation","Spokane",47.636944,117.320278,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",80,"P","15-Jul-08",0,"FEET","18-Jul-08",NA,NA,0,0,0,"N","N","Y","N",278,"SW",134,79,79,38,12,12,95,"SW",253,68,63,35,8,9,"2","Medium","High",NA,NA,"State","WA","WA","F",1006,"F",6.90875477931522,"FS","0","0",2
"6019","2008_WA-COA-000166_ABRAHAM CANYON","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-000166","WA","14-Jul-08",196,1730,"ABRAHAM CANYON",2008,"10-Jul-08",192,"10-Jul-08",192,"U",372,"ACRES","WF","FS","Bob Johnson","2","Type 2 Team","H","Human","Ferry",48.387222,118.296389,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",95,"P","15-Jul-08",0,"FEET","18-Jul-08",NA,NA,0,0,0,"N","N","N","N",239,"SW",132,77,77,46,14,14,52,"SW",250,67,62,76,12,13,"5","Low","High",NA,NA,"Federal","WA","WA","E",372,"E",5.62762111369064,"FS","0","0",2
"6020","2008_WA-NES-412_DOYLE COMPLEX","DOYLE COMPLEX","1",NA,NA,2008,"WA-NES-412","WA","14-Jul-08",196,1900,"DOYLE COMPLEX",2008,"9-Jul-08",191,"9-Jul-08",191,"U",864,"ACRES","WF","FS","Sylvester","3","Type 3 Team","H","Human","Stevens/Ferry",48.792778,118.167778,NA,"WA","NES","WANES","NW","State","WA","DNR","WA","NES",40,"P","16-Jul-08",10,"CHAINS","18-Jul-08","18-Jul-08",NA,0,0,0,"N","N","Y","N",239,"S",135,80,80,71,24,24,330,"S",255,69,64,90,13,14,"2","Medium","High",NA,NA,"State","WA","WA","E",964.2,"E",6.80350525760834,"FS","0","0",3
"6021","2008_MT-SWS-000074_MT SENTINEL",NA,NA,NA,NA,2008,"MT-SWS-000074","MT","15-Jul-08",197,1020,"MT SENTINEL",2008,"9-Jul-08",191,"9-Jul-08",191,"F",384,"ACRES","WF","FS","Todd Klemann","4","Type 3 IC","H","Human","Missoula",46.833333,113.984167,NA,"MT","SWS","MTSWS","NR","State","MT","DNRC","MT","SWS",100,"P","11-Jul-08",NA,"CHAINS","15-Jul-08","10-Jul-08","15-Jul-08",0,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Low","Medium",NA,NA,"State","MT","MT","E",390,"E",5.96870755998537,"FS","0","0",4
"6022","2008_WA-COA-000166_ABRAHAM CANYON","INCHELIUM COMPLEX","1",NA,NA,2008,"WA-COA-000166","WA","15-Jul-08",197,1600,"ABRAHAM CANYON",2008,"10-Jul-08",192,"10-Jul-08",192,"U",372,"ACRES","WF","FS","Robert Johnson","2","Type 2 Team","H","Human","Ferry",48.387222,118.296389,NA,"WA","COA","WACOA","NW","Federal","USDI","BIA","WA","COA",100,"P","15-Jul-08",0,"MILES","18-Jul-08",NA,NA,0,0,0,"N","N","N","Y",62,"South East",125,74,74,33,11,11,287,"West",238,64,59,120,18,19,"5","Low","High",NA,NA,"Federal","WA","WA","E",372,"E",5.62762111369064,"FS","0","0",2
